"";"id";"Le";"L";"LX";"LXG1";"LXG2";"DIFN";"MTA.ell";"x";"VZA";"rings";"azimuths";"mask";"lens";"channel";"stretch";"gamma";"zonal";"method";"thd"
"1000";"GSAH1999.JPG";2,25;2,25;1;1;1;25,364;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"132"
"1001";"GSAH2000.JPG";1,84;1,84;1;1;1;32,453;63;0,8;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"135"
"1002";"GSAH2001.JPG";1,67;1,67;1;1;1;36,15;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"126"
"1003";"GSAH2002.JPG";1,43;1,43;1;1;1;41,868;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"105"
"1004";"GSAH2003.JPG";1,41;1,41;1;1;1;42,185;79;0,29;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"99"
"1005";"GSAH2004.JPG";1,4;1,4;1;1;1;42,424;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"88"
"1006";"GSAH2005.JPG";1,43;1,43;1;1;1;41,717;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"87"
"1007";"GSAH2006.JPG";2,39;2,39;1;1;1;23,239;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1008";"GSAH2007.JPG";3,31;3,31;1;1;1;13,291;65;0,74;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"77"
"1009";"GSAH2008.JPG";2,74;2,74;1;1;1;18,804;58;1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"50"
"1010";"GSAH2009.JPG";3,13;3,13;1;1;1;14,778;13;6,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"54"
"1011";"GSAH2010.JPG";3,41;3,41;1;1;1;12,502;85;0,13;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"44"
"1012";"GSAH2011.JPG";2,59;2,59;1;1;1;20,548;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"31"
"1013";"GSAH2012.JPG";3,55;3,55;1;1;1;11,433;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"33"
"1014";"GSAH2013.JPG";3,96;3,96;1;1;1;8,892;13;6,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"47"
"1015";"GSAH2014.JPG";3,82;3,82;1;1;1;9,721;81;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"49"
"1016";"GSAH2015.JPG";3,72;3,72;1;1;1;10,347;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"79"
"1017";"GSAH2016.JPG";3,7;3,7;1;1;1;10,447;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"87"
"1018";"GSAH2017.JPG";3,53;3,53;1;1;1;11,615;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"91"
"1019";"GSAH2018.JPG";3,12;3,12;1;1;1;14,907;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1020";"GSAH2019.JPG";2,97;2,97;1;1;1;16,366;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1021";"GSAH2020.JPG";3,04;3,04;1;1;1;15,606;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1022";"GSAH2021.JPG";3,05;3,05;1;1;1;15,543;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1023";"GSAH2022.JPG";3,08;3,08;1;1;1;15,28;69;0,59;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1024";"GSAH2023.JPG";3,51;3,51;1;1;1;11,754;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"1025";"GSAH2024.JPG";3,48;3,48;1;1;1;11,933;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1026";"GSAH2025.JPG";3,06;3,06;1;1;1;15,414;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1027";"GSAH2026.JPG";3,1;3,1;1;1;1;15,062;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1028";"GSAH2027.JPG";3,12;3,12;1;1;1;14,888;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1029";"GSAH2028.JPG";3,12;3,12;1;1;1;14,897;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1030";"GSAH2029.JPG";3,12;3,12;1;1;1;14,9;14;5,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1031";"GSAH2030.JPG";3,47;3,47;1;1;1;11,994;12;6,35;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1032";"GSAH2031.JPG";3,23;3,23;1;1;1;13,894;70;0,56;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1033";"GSAH2032.JPG";3,48;3,48;1;1;1;11,981;14;5,66;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1034";"GSAH2033.JPG";2,9;2,9;1;1;1;16,987;69;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1035";"GSAH2034.JPG";3,05;3,05;1;1;1;15,535;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"105"
"1036";"GSAH2035.JPG";3,09;3,09;1;1;1;15,203;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1037";"GSAH2036.JPG";3,77;3,77;1;1;1;9,993;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1038";"GSAH2037.JPG";3,12;3,12;1;1;1;14,908;66;0,71;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1039";"GSAH2038.JPG";2,95;2,95;1;1;1;16,526;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1040";"GSAH2039.JPG";2,93;2,93;1;1;1;16,722;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1041";"GSAH2040.JPG";3,52;3,52;1;1;1;11,656;63;0,81;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"106"
"1042";"GSAH2041.JPG";3,49;3,49;1;1;1;11,861;45;1,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1043";"GSAH2042.JPG";3,87;3,87;1;1;1;9,429;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"100"
"1044";"GSAH2043.JPG";2,96;2,96;1;1;1;16,457;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1045";"GSAH2044.JPG";2,72;2,72;1;1;1;18,992;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1046";"GSAH2045.JPG";2,86;2,86;1;1;1;17,408;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1047";"GSAH2046.JPG";2,95;2,95;1;1;1;16,495;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1048";"GSAH2047.JPG";2,95;2,95;1;1;1;16,551;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1049";"GSAH2048.JPG";2,94;2,94;1;1;1;16,655;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1050";"GSAH2049.JPG";2,67;2,67;1;1;1;19,579;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1051";"GSAH2050.JPG";2,66;2,66;1;1;1;19,761;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1052";"GSAH2051.JPG";2,65;2,65;1;1;1;19,808;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1053";"GSAH2052.JPG";2,8;2,8;1;1;1;18,155;76;0,38;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1054";"GSAH2053.JPG";2,77;2,77;1;1;1;18,423;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1055";"GSAH2054.JPG";2,77;2,77;1;1;1;18,386;64;0,76;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1056";"GSAH2055.JPG";2,55;2,55;1;1;1;21,105;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1057";"GSAH2056.JPG";2,73;2,73;1;1;1;18,885;69;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1058";"GSAH2057.JPG";2,66;2,66;1;1;1;19,726;66;0,7;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1059";"GSAH2058.JPG";2,73;2,73;1;1;1;18,929;85;0,13;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1060";"GSAH2059.JPG";2,45;2,45;1;1;1;22,349;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1061";"GSAH2060.JPG";2,92;2,92;1;1;1;16,864;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1062";"GSAH2061.JPG";2,85;2,85;1;1;1;17,585;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1063";"GSAH2062.JPG";3,05;3,05;1;1;1;15,568;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1064";"GSAH2063.JPG";3,13;3,13;1;1;1;14,791;80;0,27;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1065";"GSAH2064.JPG";3,18;3,18;1;1;1;14,377;22;3,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1066";"GSAH2065.JPG";3,04;3,04;1;1;1;15,605;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"124"
"1067";"GSAH2066.JPG";2,21;2,21;1;1;1;25,995;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"130"
"1068";"GSAH2067.JPG";1,99;1,99;1;1;1;29,673;14;5,52;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"1069";"GSAH2068.JPG";4,15;4,15;1;1;1;7,955;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1070";"GSAH2069.JPG";3,85;3,85;1;1;1;9,564;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1071";"GSAH2070.JPG";4;4;1;1;1;8,713;14;5,65;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1072";"GSAH2071.JPG";3,54;3,54;1;1;1;11,549;70;0,56;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"105"
"1073";"GSAH2072.JPG";3,43;3,43;1;1;1;12,32;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1074";"GSAH2073.JPG";3,28;3,28;1;1;1;13,529;84;0,16;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1075";"GSAH2074.JPG";2,94;2,94;1;1;1;16,588;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1076";"GSAH2075.JPG";2,84;2,84;1;1;1;17,691;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1077";"GSAH2076.JPG";2,76;2,76;1;1;1;18,556;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1078";"GSAH2077.JPG";2,78;2,78;1;1;1;18,3;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1079";"GSAH2078.JPG";2,89;2,89;1;1;1;17,153;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1080";"GSAH2079.JPG";2,86;2,86;1;1;1;17,416;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1081";"GSAH2080.JPG";3,18;3,18;1;1;1;14,384;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1082";"GSAH2081.JPG";2,97;2,97;1;1;1;16,356;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1083";"GSAH2082.JPG";2,86;2,86;1;1;1;17,492;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1084";"GSAH2083.JPG";3,08;3,08;1;1;1;15,256;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1085";"GSAH2084.JPG";3,35;3,35;1;1;1;12,931;84;0,15;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1086";"GSAH2085.JPG";3,39;3,39;1;1;1;12,631;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1087";"GSAH2086.JPG";3,04;3,04;1;1;1;15,593;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1088";"GSAH2087.JPG";3,24;3,24;1;1;1;13,865;64;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1089";"GSAH2088.JPG";3,07;3,07;1;1;1;15,339;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1090";"GSAH2089.JPG";3,47;3,47;1;1;1;12,035;66;0,69;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1091";"GSAH2090.JPG";3,16;3,16;1;1;1;14,505;70;0,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1092";"GSAH2091.JPG";3,28;3,28;1;1;1;13,475;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"119"
"1093";"GSAH2092.JPG";3,38;3,38;1;1;1;12,737;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1094";"GSAH2093.JPG";3,26;3,26;1;1;1;13,66;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1095";"GSAH2094.JPG";3,34;3,34;1;1;1;13,018;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1096";"GSAH2095.JPG";3,99;3,99;1;1;1;8,773;80;0,27;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"107"
"1097";"GSAH2096.JPG";3,78;3,78;1;1;1;9,961;77;0,35;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1098";"GSAH2097.JPG";3,2;3,2;1;1;1;14,156;62;0,84;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1099";"GSAH2098.JPG";3,01;3,01;1;1;1;15,928;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1100";"GSAH2099.JPG";3,55;3,55;1;1;1;11,468;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1101";"GSAH2100.JPG";2,94;2,94;1;1;1;16,606;80;0,27;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1102";"GSAH2101.JPG";2,75;2,75;1;1;1;18,612;70;0,57;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1103";"GSAH2102.JPG";3,04;3,04;1;1;1;15,618;69;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1104";"GSAH2103.JPG";3,72;3,72;1;1;1;10,318;79;0,3;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1105";"GSAH2104.JPG";2,87;2,87;1;1;1;17,36;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"121"
"1106";"GSAH2105.JPG";2,99;2,99;1;1;1;16,163;86;0,11;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1107";"GSAH2106.JPG";3,04;3,04;1;1;1;15,651;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1108";"GSAH2107.JPG";2,8;2,8;1;1;1;18,071;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1109";"GSAH2108.JPG";3,05;3,05;1;1;1;15,575;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1110";"GSAH2109.JPG";2,71;2,71;1;1;1;19,083;65;0,74;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"116"
"1111";"GSAH2110.JPG";2,86;2,86;1;1;1;17,453;66;0,69;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"113"
"1112";"GSAH2111.JPG";3,04;3,04;1;1;1;15,671;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
"1113";"GSAH2112.JPG";2,98;2,98;1;1;1;16,172;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1114";"GSAH2113.JPG";3,09;3,09;1;1;1;15,212;45;1,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1115";"GSAH2114.JPG";3,21;3,21;1;1;1;14,125;81;0,24;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1116";"GSAH2115.JPG";2,72;2,72;1;1;1;18,952;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1117";"GSAH2116.JPG";2,88;2,88;1;1;1;17,287;76;0,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"117"
"1118";"GSAH2117.JPG";2,53;2,53;1;1;1;21,292;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1119";"GSAH2118.JPG";2,4;2,4;1;1;1;23,042;77;0,34;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"123"
"1120";"GSAH2119.JPG";2,15;2,15;1;1;1;26,855;80;0,26;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"127"
"1121";"GSAH2120.JPG";1,98;1,98;1;1;1;29,911;51;1,3;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"129"
"1122";"GSAH2121.JPG";1,86;1,86;1;1;1;32,158;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"1123";"GSAH2122.JPG";1,74;1,74;1;1;1;34,547;58;1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"133"
"1124";"GSAH2123.JPG";1,45;1,45;1;1;1;41,359;84;0,15;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"120"
"1125";"GSAH2124.JPG";1,44;1,44;1;1;1;41,544;70;0,55;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"105"
"1126";"GSAH2125.JPG";1,49;1,49;1;1;1;40,232;58;1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"98"
"1127";"GSAH2126.JPG";1,41;1,41;1;1;1;42,239;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"88"
"1128";"GSAH2127.JPG";1,4;1,4;1;1;1;42,556;68;0,62;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"85"
"1129";"GSAH2128.JPG";2,43;2,43;1;1;1;22,727;63;0,79;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"58"
"1130";"GSAH2129.JPG";2,46;2,46;1;1;1;22,266;12;6,37;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"70"
"1131";"GSAH2130.JPG";3,17;3,17;1;1;1;14,431;64;0,78;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"79"
"1132";"GSAH2131.JPG";5,56;5,56;1;1;1;3,353;86;0,1;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"68"
"1133";"GSAH2132.JPG";5,01;5,01;1;1;1;4,699;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"40"
"1134";"GSAH2133.JPG";4,44;4,44;1;1;1;6,633;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"28"
"1135";"GSAH2134.JPG";5,16;5,16;1;1;1;4,29;67;0,68;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"50"
"1136";"GSAH2135.JPG";4,61;4,61;1;1;1;5,987;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"85"
"1137";"GSAH2136.JPG";3,72;3,72;1;1;1;10,307;67;0,67;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"99"
"1138";"GSAH2137.JPG";3,97;3,97;1;1;1;8,881;77;0,36;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"97"
"1139";"GSAH2138.JPG";4,14;4,14;1;1;1;7,996;80;0,25;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"102"
"1140";"GSAH2139.JPG";3,71;3,71;1;1;1;10,366;80;0,26;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1141";"GSAH2140.JPG";3,21;3,21;1;1;1;14,113;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1142";"GSAH2141.JPG";3,29;3,29;1;1;1;13,387;70;0,58;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1143";"GSAH2142.JPG";3,17;3,17;1;1;1;14,455;69;0,61;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1144";"GSAH2143.JPG";3,44;3,44;1;1;1;12,273;82;0,22;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"109"
"1145";"GSAH2144.JPG";3,39;3,39;1;1;1;12,637;81;0,23;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"111"
"1146";"GSAH2145.JPG";3,56;3,56;1;1;1;11,396;60;0,92;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"110"
"1147";"GSAH2146.JPG";3,66;3,66;1;1;1;10,704;69;0,6;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"103"
"1148";"GSAH2147.JPG";3,37;3,37;1;1;1;12,82;78;0,33;"35";1;1;"2880_1440_1438";"orthographic";"3";"FALSE";"2.2";"FALSE";"Otsu";"114"
