"";"SourceFile";"FileName";"DateTimeOriginal";"GPSTimeStamp";"GPSDateTime";"GPSLatitudeRef";"GPSLongitudeRef";"GPSAltitudeRef";"GPSDateStamp";"GPSAltitude";"GPSLatitude";"GPSLongitude";"GPSPosition"
"552";"All_Photos/GSAH1551.JPG";"GSAH1551.JPG";"2022:02:16 14:49:56";"22:48:06";"2022:02:16 22:48:06Z";"N";"W";1;"2022:02:16";-11,21;35,3115789;-120,859569699972;"35.3115789 -120.859569699972"
"553";"All_Photos/GSAH1552.JPG";"GSAH1552.JPG";"2022:02:16 14:49:58";"22:48:08";"2022:02:16 22:48:08Z";"N";"W";1;"2022:02:16";-11,503;35,3115742;-120,859588;"35.3115742 -120.859588"
"554";"All_Photos/GSAH1553.JPG";"GSAH1553.JPG";"2022:02:16 14:50:00";"22:48:10";"2022:02:16 22:48:10Z";"N";"W";1;"2022:02:16";-11,533;35,31157;-120,859609;"35.31157 -120.859609"
"555";"All_Photos/GSAH1554.JPG";"GSAH1554.JPG";"2022:02:16 14:50:02";"22:48:12";"2022:02:16 22:48:12Z";"N";"W";1;"2022:02:16";-11,733;35,3115671999722;-120,859635499972;"35.3115671999722 -120.859635499972"
"556";"All_Photos/GSAH1555.JPG";"GSAH1555.JPG";"2022:02:16 14:50:04";"22:48:14";"2022:02:16 22:48:14Z";"N";"W";1;"2022:02:16";-11,573;35,3115670999722;-120,8596519;"35.3115670999722 -120.8596519"
"557";"All_Photos/GSAH1556.JPG";"GSAH1556.JPG";"2022:02:16 14:50:06";"22:48:16";"2022:02:16 22:48:16Z";"N";"W";1;"2022:02:16";-11,881;35,311568;-120,8596739;"35.311568 -120.8596739"
"558";"All_Photos/GSAH1557.JPG";"GSAH1557.JPG";"2022:02:16 14:50:08";"22:48:18";"2022:02:16 22:48:18Z";"N";"W";1;"2022:02:16";-12,222;35,3115661;-120,859693399972;"35.3115661 -120.859693399972"
"559";"All_Photos/GSAH1558.JPG";"GSAH1558.JPG";"2022:02:16 14:50:10";"22:48:20";"2022:02:16 22:48:20Z";"N";"W";1;"2022:02:16";-12,404;35,3115663999722;-120,8597105;"35.3115663999722 -120.8597105"
"560";"All_Photos/GSAH1559.JPG";"GSAH1559.JPG";"2022:02:16 14:50:12";"22:48:22";"2022:02:16 22:48:22Z";"N";"W";1;"2022:02:16";-12,971;35,3115681;-120,8597144;"35.3115681 -120.8597144"
"561";"All_Photos/GSAH1560.JPG";"GSAH1560.JPG";"2022:02:16 14:50:14";"22:48:24";"2022:02:16 22:48:24Z";"N";"W";1;"2022:02:16";-12,936;35,3115690999722;-120,859731499972;"35.3115690999722 -120.859731499972"
"562";"All_Photos/GSAH1561.JPG";"GSAH1561.JPG";"2022:02:16 14:50:16";"22:48:26";"2022:02:16 22:48:26Z";"N";"W";1;"2022:02:16";-12,734;35,3115677999722;-120,859754499972;"35.3115677999722 -120.859754499972"
"563";"All_Photos/GSAH1562.JPG";"GSAH1562.JPG";"2022:02:16 14:50:18";"22:48:28";"2022:02:16 22:48:28Z";"N";"W";1;"2022:02:16";-12,799;35,3115698;-120,8597732;"35.3115698 -120.8597732"
"564";"All_Photos/GSAH1563.JPG";"GSAH1563.JPG";"2022:02:16 14:50:20";"22:48:30";"2022:02:16 22:48:30Z";"N";"W";1;"2022:02:16";-12,613;35,3115725999722;-120,859795099972;"35.3115725999722 -120.859795099972"
"565";"All_Photos/GSAH1564.JPG";"GSAH1564.JPG";"2022:02:16 14:50:22";"22:48:32";"2022:02:16 22:48:32Z";"N";"W";1;"2022:02:16";-12,621;35,3115711;-120,8598225;"35.3115711 -120.8598225"
"566";"All_Photos/GSAH1565.JPG";"GSAH1565.JPG";"2022:02:16 14:50:24";"22:48:34";"2022:02:16 22:48:34Z";"N";"W";1;"2022:02:16";-13,103;35,3115688;-120,8598487;"35.3115688 -120.8598487"
"567";"All_Photos/GSAH1566.JPG";"GSAH1566.JPG";"2022:02:16 14:50:26";"22:48:36";"2022:02:16 22:48:36Z";"N";"W";1;"2022:02:16";-13,254;35,3115692;-120,859874899972;"35.3115692 -120.859874899972"
"568";"All_Photos/GSAH1567.JPG";"GSAH1567.JPG";"2022:02:16 14:50:28";"22:48:38";"2022:02:16 22:48:38Z";"N";"W";1;"2022:02:16";-13,807;35,3115676999722;-120,8599023;"35.3115676999722 -120.8599023"
"569";"All_Photos/GSAH1568.JPG";"GSAH1568.JPG";"2022:02:16 14:50:30";"22:48:40";"2022:02:16 22:48:40Z";"N";"W";1;"2022:02:16";-13,752;35,3115677999722;-120,8599296;"35.3115677999722 -120.8599296"
"570";"All_Photos/GSAH1569.JPG";"GSAH1569.JPG";"2022:02:16 14:50:32";"22:48:42";"2022:02:16 22:48:42Z";"N";"W";1;"2022:02:16";-13,626;35,3115693;-120,8599595;"35.3115693 -120.8599595"
"571";"All_Photos/GSAH1570.JPG";"GSAH1570.JPG";"2022:02:16 14:50:34";"22:48:44";"2022:02:16 22:48:44Z";"N";"W";1;"2022:02:16";-13,577;35,3115714999722;-120,859988099972;"35.3115714999722 -120.859988099972"
"572";"All_Photos/GSAH1571.JPG";"GSAH1571.JPG";"2022:02:16 14:50:36";"22:48:46";"2022:02:16 22:48:46Z";"N";"W";1;"2022:02:16";-13,719;35,3115681;-120,8600167;"35.3115681 -120.8600167"
"573";"All_Photos/GSAH1572.JPG";"GSAH1572.JPG";"2022:02:16 14:50:38";"22:48:48";"2022:02:16 22:48:48Z";"N";"W";1;"2022:02:16";-13,66;35,3115656;-120,860044999972;"35.3115656 -120.860044999972"
"574";"All_Photos/GSAH1573.JPG";"GSAH1573.JPG";"2022:02:16 14:50:40";"22:48:50";"2022:02:16 22:48:50Z";"N";"W";1;"2022:02:16";-13,482;35,3115674;-120,860067799972;"35.3115674 -120.860067799972"
"575";"All_Photos/GSAH1574.JPG";"GSAH1574.JPG";"2022:02:16 14:50:42";"22:48:52";"2022:02:16 22:48:52Z";"N";"W";1;"2022:02:16";-13,701;35,3115673;-120,8600744;"35.3115673 -120.8600744"
"576";"All_Photos/GSAH1575.JPG";"GSAH1575.JPG";"2022:02:16 14:50:44";"22:48:54";"2022:02:16 22:48:54Z";"N";"W";1;"2022:02:16";-13,168;35,3115706999722;-120,8600835;"35.3115706999722 -120.8600835"
"577";"All_Photos/GSAH1576.JPG";"GSAH1576.JPG";"2022:02:16 14:50:46";"22:48:56";"2022:02:16 22:48:56Z";"N";"W";1;"2022:02:16";-12,929;35,3115639;-120,8601112;"35.3115639 -120.8601112"
"578";"All_Photos/GSAH1577.JPG";"GSAH1577.JPG";"2022:02:16 14:50:48";"22:48:58";"2022:02:16 22:48:58Z";"N";"W";1;"2022:02:16";-12,273;35,3115615999722;-120,860146599972;"35.3115615999722 -120.860146599972"
"579";"All_Photos/GSAH1578.JPG";"GSAH1578.JPG";"2022:02:16 14:50:50";"22:49:00";"2022:02:16 22:49:00Z";"N";"W";1;"2022:02:16";-12,262;35,3115603999722;-120,860175799972;"35.3115603999722 -120.860175799972"
"580";"All_Photos/GSAH1579.JPG";"GSAH1579.JPG";"2022:02:16 14:50:52";"22:49:02";"2022:02:16 22:49:02Z";"N";"W";1;"2022:02:16";-11,88;35,3115564;-120,860205899972;"35.3115564 -120.860205899972"
"581";"All_Photos/GSAH1580.JPG";"GSAH1580.JPG";"2022:02:16 14:50:54";"22:49:04";"2022:02:16 22:49:04Z";"N";"W";1;"2022:02:16";-12,02;35,3115584;-120,860234599972;"35.3115584 -120.860234599972"
"582";"All_Photos/GSAH1581.JPG";"GSAH1581.JPG";"2022:02:16 14:50:56";"22:49:06";"2022:02:16 22:49:06Z";"N";"W";1;"2022:02:16";-12,14;35,3115531999722;-120,860262899972;"35.3115531999722 -120.860262899972"
"583";"All_Photos/GSAH1582.JPG";"GSAH1582.JPG";"2022:02:16 14:50:58";"22:49:08";"2022:02:16 22:49:08Z";"N";"W";1;"2022:02:16";-12,387;35,3115549999722;-120,860291799972;"35.3115549999722 -120.860291799972"
"584";"All_Photos/GSAH1583.JPG";"GSAH1583.JPG";"2022:02:16 14:51:00";"22:49:10";"2022:02:16 22:49:10Z";"N";"W";1;"2022:02:16";-12,392;35,311559;-120,860318;"35.311559 -120.860318"
"585";"All_Photos/GSAH1584.JPG";"GSAH1584.JPG";"2022:02:16 14:51:02";"22:49:12";"2022:02:16 22:49:12Z";"N";"W";1;"2022:02:16";-12,365;35,3115567999722;-120,8603413;"35.3115567999722 -120.8603413"
"586";"All_Photos/GSAH1585.JPG";"GSAH1585.JPG";"2022:02:16 14:51:04";"22:49:14";"2022:02:16 22:49:14Z";"N";"W";1;"2022:02:16";-12,063;35,3115549999722;-120,8603621;"35.3115549999722 -120.8603621"
"587";"All_Photos/GSAH1586.JPG";"GSAH1586.JPG";"2022:02:16 14:51:06";"22:49:16";"2022:02:16 22:49:16Z";"N";"W";1;"2022:02:16";-11,571;35,3115546;-120,860373699972;"35.3115546 -120.860373699972"
"588";"All_Photos/GSAH1587.JPG";"GSAH1587.JPG";"2022:02:16 14:51:08";"22:49:18";"2022:02:16 22:49:18Z";"N";"W";1;"2022:02:16";-11,38;35,3115376;-120,8603815;"35.3115376 -120.8603815"
"589";"All_Photos/GSAH1588.JPG";"GSAH1588.JPG";"2022:02:16 14:51:10";"22:49:20";"2022:02:16 22:49:20Z";"N";"W";1;"2022:02:16";-11,422;35,3115296;-120,860408199972;"35.3115296 -120.860408199972"
"590";"All_Photos/GSAH1589.JPG";"GSAH1589.JPG";"2022:02:16 14:51:12";"22:49:22";"2022:02:16 22:49:22Z";"N";"W";1;"2022:02:16";-11,774;35,3115251999722;-120,8604365;"35.3115251999722 -120.8604365"
"591";"All_Photos/GSAH1590.JPG";"GSAH1590.JPG";"2022:02:16 14:51:14";"22:49:24";"2022:02:16 22:49:24Z";"N";"W";1;"2022:02:16";-11,693;35,3115261;-120,860468299972;"35.3115261 -120.860468299972"
"592";"All_Photos/GSAH1591.JPG";"GSAH1591.JPG";"2022:02:16 14:51:16";"22:49:26";"2022:02:16 22:49:26Z";"N";"W";1;"2022:02:16";-11,321;35,311525;-120,860501799972;"35.311525 -120.860501799972"
"593";"All_Photos/GSAH1592.JPG";"GSAH1592.JPG";"2022:02:16 14:51:18";"22:49:28";"2022:02:16 22:49:28Z";"N";"W";1;"2022:02:16";-11,327;35,3115280999722;-120,860534599972;"35.3115280999722 -120.860534599972"
"594";"All_Photos/GSAH1593.JPG";"GSAH1593.JPG";"2022:02:16 14:51:20";"22:49:30";"2022:02:16 22:49:30Z";"N";"W";1;"2022:02:16";-10,899;35,3115278;-120,860563999972;"35.3115278 -120.860563999972"
"595";"All_Photos/GSAH1594.JPG";"GSAH1594.JPG";"2022:02:16 14:51:22";"22:49:32";"2022:02:16 22:49:32Z";"N";"W";1;"2022:02:16";-11,057;35,3115280999722;-120,860593399972;"35.3115280999722 -120.860593399972"
"596";"All_Photos/GSAH1595.JPG";"GSAH1595.JPG";"2022:02:16 14:51:24";"22:49:34";"2022:02:16 22:49:34Z";"N";"W";1;"2022:02:16";-10,539;35,3115296;-120,8606221;"35.3115296 -120.8606221"
"597";"All_Photos/GSAH1596.JPG";"GSAH1596.JPG";"2022:02:16 14:51:26";"22:49:36";"2022:02:16 22:49:36Z";"N";"W";1;"2022:02:16";-10,566;35,3115248;-120,860652099972;"35.3115248 -120.860652099972"
"598";"All_Photos/GSAH1597.JPG";"GSAH1597.JPG";"2022:02:16 14:51:28";"22:49:38";"2022:02:16 22:49:38Z";"N";"W";1;"2022:02:16";-10,35;35,3115202999722;-120,860676699972;"35.3115202999722 -120.860676699972"
"599";"All_Photos/GSAH1598.JPG";"GSAH1598.JPG";"2022:02:16 14:51:30";"22:49:40";"2022:02:16 22:49:40Z";"N";"W";1;"2022:02:16";-9,756;35,3115196999722;-120,8607042;"35.3115196999722 -120.8607042"
"600";"All_Photos/GSAH1599.JPG";"GSAH1599.JPG";"2022:02:16 14:51:32";"22:49:42";"2022:02:16 22:49:42Z";"N";"W";1;"2022:02:16";-10,306;35,3115261;-120,860735399972;"35.3115261 -120.860735399972"
"601";"All_Photos/GSAH1600.JPG";"GSAH1600.JPG";"2022:02:16 14:51:34";"22:49:44";"2022:02:16 22:49:44Z";"N";"W";1;"2022:02:16";-11,404;35,3115322;-120,8607693;"35.3115322 -120.8607693"
"602";"All_Photos/GSAH1601.JPG";"GSAH1601.JPG";"2022:02:16 14:51:36";"22:49:46";"2022:02:16 22:49:46Z";"N";"W";1;"2022:02:16";-12,148;35,3115378999722;-120,860804799972;"35.3115378999722 -120.860804799972"
"603";"All_Photos/GSAH1602.JPG";"GSAH1602.JPG";"2022:02:16 14:51:38";"22:49:48";"2022:02:16 22:49:48Z";"N";"W";1;"2022:02:16";-12,105;35,3115443;-120,8608382;"35.3115443 -120.8608382"
"604";"All_Photos/GSAH1603.JPG";"GSAH1603.JPG";"2022:02:16 14:51:40";"22:49:50";"2022:02:16 22:49:50Z";"N";"W";1;"2022:02:16";-13,174;35,3115552;-120,860873999972;"35.3115552 -120.860873999972"
"605";"All_Photos/GSAH1604.JPG";"GSAH1604.JPG";"2022:02:16 14:51:42";"22:49:52";"2022:02:16 22:49:52Z";"N";"W";1;"2022:02:16";-13,941;35,311559;-120,8609066;"35.311559 -120.8609066"
"606";"All_Photos/GSAH1605.JPG";"GSAH1605.JPG";"2022:02:16 14:51:44";"22:49:54";"2022:02:16 22:49:54Z";"N";"W";1;"2022:02:16";-15,036;35,3115554999722;-120,860940999972;"35.3115554999722 -120.860940999972"
"607";"All_Photos/GSAH1606.JPG";"GSAH1606.JPG";"2022:02:16 14:51:46";"22:49:56";"2022:02:16 22:49:56Z";"N";"W";1;"2022:02:16";-15,884;35,311545;-120,8609789;"35.311545 -120.8609789"
"608";"All_Photos/GSAH1607.JPG";"GSAH1607.JPG";"2022:02:16 14:51:48";"22:49:58";"2022:02:16 22:49:58Z";"N";"W";1;"2022:02:16";-16,062;35,3115406;-120,8610144;"35.3115406 -120.8610144"
"609";"All_Photos/GSAH1608.JPG";"GSAH1608.JPG";"2022:02:16 14:51:50";"22:50:00";"2022:02:16 22:50:00Z";"N";"W";1;"2022:02:16";-15,556;35,3115384;-120,8610512;"35.3115384 -120.8610512"
"610";"All_Photos/GSAH1609.JPG";"GSAH1609.JPG";"2022:02:16 14:51:52";"22:50:02";"2022:02:16 22:50:02Z";"N";"W";1;"2022:02:16";-15,559;35,3115268999722;-120,8610764;"35.3115268999722 -120.8610764"
"611";"All_Photos/GSAH1610.JPG";"GSAH1610.JPG";"2022:02:16 14:51:54";"22:50:04";"2022:02:16 22:50:04Z";"N";"W";1;"2022:02:16";-15,611;35,3115035;-120,861058499972;"35.3115035 -120.861058499972"
"612";"All_Photos/GSAH1611.JPG";"GSAH1611.JPG";"2022:02:16 14:51:56";"22:50:06";"2022:02:16 22:50:06Z";"N";"W";1;"2022:02:16";-15,897;35,311484;-120,861041;"35.311484 -120.861041"
"613";"All_Photos/GSAH1612.JPG";"GSAH1612.JPG";"2022:02:16 14:51:58";"22:50:08";"2022:02:16 22:50:08Z";"N";"W";1;"2022:02:16";-16,382;35,3114696;-120,8610139;"35.3114696 -120.8610139"
"614";"All_Photos/GSAH1613.JPG";"GSAH1613.JPG";"2022:02:16 14:52:00";"22:50:10";"2022:02:16 22:50:10Z";"N";"W";1;"2022:02:16";-16,693;35,3114612999722;-120,860982199972;"35.3114612999722 -120.860982199972"
"615";"All_Photos/GSAH1614.JPG";"GSAH1614.JPG";"2022:02:16 14:52:02";"22:50:12";"2022:02:16 22:50:12Z";"N";"W";1;"2022:02:16";-17,003;35,3114638999722;-120,860951799972;"35.3114638999722 -120.860951799972"
"616";"All_Photos/GSAH1615.JPG";"GSAH1615.JPG";"2022:02:16 14:52:04";"22:50:14";"2022:02:16 22:50:14Z";"N";"W";1;"2022:02:16";-17,035;35,3114708;-120,8609194;"35.3114708 -120.8609194"
"617";"All_Photos/GSAH1616.JPG";"GSAH1616.JPG";"2022:02:16 14:52:06";"22:50:16";"2022:02:16 22:50:16Z";"N";"W";1;"2022:02:16";-16,77;35,3114830999722;-120,860899299972;"35.3114830999722 -120.860899299972"
"618";"All_Photos/GSAH1617.JPG";"GSAH1617.JPG";"2022:02:16 14:52:08";"22:50:18";"2022:02:16 22:50:18Z";"N";"W";1;"2022:02:16";-17,089;35,3115019;-120,860887099972;"35.3115019 -120.860887099972"
"619";"All_Photos/GSAH1618.JPG";"GSAH1618.JPG";"2022:02:16 14:52:10";"22:50:20";"2022:02:16 22:50:20Z";"N";"W";1;"2022:02:16";-17,563;35,3115127;-120,860870899972;"35.3115127 -120.860870899972"
"620";"All_Photos/GSAH1619.JPG";"GSAH1619.JPG";"2022:02:16 14:52:12";"22:50:22";"2022:02:16 22:50:22Z";"N";"W";1;"2022:02:16";-17,367;35,3115134;-120,860854099972;"35.3115134 -120.860854099972"
"621";"All_Photos/GSAH1620.JPG";"GSAH1620.JPG";"2022:02:16 14:52:14";"22:50:24";"2022:02:16 22:50:24Z";"N";"W";1;"2022:02:16";-17,174;35,3115138;-120,860831;"35.3115138 -120.860831"
"622";"All_Photos/GSAH1621.JPG";"GSAH1621.JPG";"2022:02:16 14:52:16";"22:50:26";"2022:02:16 22:50:26Z";"N";"W";1;"2022:02:16";-16,662;35,3115165;-120,860804;"35.3115165 -120.860804"
"623";"All_Photos/GSAH1622.JPG";"GSAH1622.JPG";"2022:02:16 14:52:18";"22:50:28";"2022:02:16 22:50:28Z";"N";"W";1;"2022:02:16";-16,464;35,3115203999722;-120,8607731;"35.3115203999722 -120.8607731"
"624";"All_Photos/GSAH1623.JPG";"GSAH1623.JPG";"2022:02:16 14:52:20";"22:50:30";"2022:02:16 22:50:30Z";"N";"W";1;"2022:02:16";-16,302;35,3115169;-120,860747799972;"35.3115169 -120.860747799972"
"625";"All_Photos/GSAH1624.JPG";"GSAH1624.JPG";"2022:02:16 14:52:22";"22:50:32";"2022:02:16 22:50:32Z";"N";"W";1;"2022:02:16";-15,426;35,3115148999722;-120,8607236;"35.3115148999722 -120.8607236"
"626";"All_Photos/GSAH1625.JPG";"GSAH1625.JPG";"2022:02:16 14:52:24";"22:50:34";"2022:02:16 22:50:34Z";"N";"W";1;"2022:02:16";-14,765;35,3115154999722;-120,8607078;"35.3115154999722 -120.8607078"
"627";"All_Photos/GSAH1626.JPG";"GSAH1626.JPG";"2022:02:16 14:52:26";"22:50:36";"2022:02:16 22:50:36Z";"N";"W";1;"2022:02:16";-14,786;35,3115165999722;-120,860685;"35.3115165999722 -120.860685"
"628";"All_Photos/GSAH1627.JPG";"GSAH1627.JPG";"2022:02:16 14:52:28";"22:50:38";"2022:02:16 22:50:38Z";"N";"W";1;"2022:02:16";-15,071;35,3115179999722;-120,8606556;"35.3115179999722 -120.8606556"
"629";"All_Photos/GSAH1628.JPG";"GSAH1628.JPG";"2022:02:16 14:52:30";"22:50:40";"2022:02:16 22:50:40Z";"N";"W";1;"2022:02:16";-14,837;35,3115187;-120,860626499972;"35.3115187 -120.860626499972"
"630";"All_Photos/GSAH1629.JPG";"GSAH1629.JPG";"2022:02:16 14:52:32";"22:50:42";"2022:02:16 22:50:42Z";"N";"W";1;"2022:02:16";-14,751;35,311523;-120,860598999972;"35.311523 -120.860598999972"
"631";"All_Photos/GSAH1630.JPG";"GSAH1630.JPG";"2022:02:16 14:52:34";"22:50:44";"2022:02:16 22:50:44Z";"N";"W";1;"2022:02:16";-14,631;35,3115238999722;-120,860569699972;"35.3115238999722 -120.860569699972"
"632";"All_Photos/GSAH1631.JPG";"GSAH1631.JPG";"2022:02:16 14:52:36";"22:50:46";"2022:02:16 22:50:46Z";"N";"W";1;"2022:02:16";-14,597;35,311523;-120,8605375;"35.311523 -120.8605375"
"633";"All_Photos/GSAH1632.JPG";"GSAH1632.JPG";"2022:02:16 14:52:38";"22:50:48";"2022:02:16 22:50:48Z";"N";"W";1;"2022:02:16";-14,839;35,3115246999722;-120,860508199972;"35.3115246999722 -120.860508199972"
"634";"All_Photos/GSAH1633.JPG";"GSAH1633.JPG";"2022:02:16 14:52:40";"22:50:50";"2022:02:16 22:50:50Z";"N";"W";1;"2022:02:16";-15,01;35,311526;-120,860478099972;"35.311526 -120.860478099972"
"635";"All_Photos/GSAH1634.JPG";"GSAH1634.JPG";"2022:02:16 14:52:42";"22:50:52";"2022:02:16 22:50:52Z";"N";"W";1;"2022:02:16";-14,27;35,3115269999722;-120,8604459;"35.3115269999722 -120.8604459"
"636";"All_Photos/GSAH1635.JPG";"GSAH1635.JPG";"2022:02:16 14:52:44";"22:50:54";"2022:02:16 22:50:54Z";"N";"W";1;"2022:02:16";-14,106;35,3115306999722;-120,860416099972;"35.3115306999722 -120.860416099972"
"637";"All_Photos/GSAH1636.JPG";"GSAH1636.JPG";"2022:02:16 14:52:46";"22:50:56";"2022:02:16 22:50:56Z";"N";"W";1;"2022:02:16";-14,611;35,3115354999722;-120,8603851;"35.3115354999722 -120.8603851"
"638";"All_Photos/GSAH1637.JPG";"GSAH1637.JPG";"2022:02:16 14:52:48";"22:50:58";"2022:02:16 22:50:58Z";"N";"W";1;"2022:02:16";-14,299;35,3115367999722;-120,860353099972;"35.3115367999722 -120.860353099972"
"639";"All_Photos/GSAH1638.JPG";"GSAH1638.JPG";"2022:02:16 14:52:50";"22:51:00";"2022:02:16 22:51:00Z";"N";"W";1;"2022:02:16";-14,169;35,3115379999722;-120,860321299972;"35.3115379999722 -120.860321299972"
"640";"All_Photos/GSAH1639.JPG";"GSAH1639.JPG";"2022:02:16 14:52:52";"22:51:02";"2022:02:16 22:51:02Z";"N";"W";1;"2022:02:16";-14,013;35,3115389;-120,8602886;"35.3115389 -120.8602886"
"641";"All_Photos/GSAH1640.JPG";"GSAH1640.JPG";"2022:02:16 14:52:54";"22:51:04";"2022:02:16 22:51:04Z";"N";"W";1;"2022:02:16";-13,513;35,3115390999722;-120,8602585;"35.3115390999722 -120.8602585"
"642";"All_Photos/GSAH1641.JPG";"GSAH1641.JPG";"2022:02:16 14:52:56";"22:51:06";"2022:02:16 22:51:06Z";"N";"W";1;"2022:02:16";-13,293;35,3115402999722;-120,8602237;"35.3115402999722 -120.8602237"
"643";"All_Photos/GSAH1642.JPG";"GSAH1642.JPG";"2022:02:16 14:52:58";"22:51:08";"2022:02:16 22:51:08Z";"N";"W";1;"2022:02:16";-13,386;35,3115389;-120,860190599972;"35.3115389 -120.860190599972"
"644";"All_Photos/GSAH1643.JPG";"GSAH1643.JPG";"2022:02:16 14:53:00";"22:51:10";"2022:02:16 22:51:10Z";"N";"W";1;"2022:02:16";-12,603;35,3115333;-120,860159899972;"35.3115333 -120.860159899972"
"645";"All_Photos/GSAH1644.JPG";"GSAH1644.JPG";"2022:02:16 14:53:02";"22:51:12";"2022:02:16 22:51:12Z";"N";"W";1;"2022:02:16";-11,762;35,3115298;-120,860128299972;"35.3115298 -120.860128299972"
"646";"All_Photos/GSAH1645.JPG";"GSAH1645.JPG";"2022:02:16 14:53:04";"22:51:14";"2022:02:16 22:51:14Z";"N";"W";1;"2022:02:16";-10,933;35,3115280999722;-120,8600957;"35.3115280999722 -120.8600957"
"647";"All_Photos/GSAH1646.JPG";"GSAH1646.JPG";"2022:02:16 14:53:06";"22:51:16";"2022:02:16 22:51:16Z";"N";"W";1;"2022:02:16";-10,599;35,3115318999722;-120,8600648;"35.3115318999722 -120.8600648"
"648";"All_Photos/GSAH1647.JPG";"GSAH1647.JPG";"2022:02:16 14:53:08";"22:51:18";"2022:02:16 22:51:18Z";"N";"W";1;"2022:02:16";-9,789;35,3115336999722;-120,860033999972;"35.3115336999722 -120.860033999972"
"649";"All_Photos/GSAH1648.JPG";"GSAH1648.JPG";"2022:02:16 14:53:10";"22:51:20";"2022:02:16 22:51:20Z";"N";"W";1;"2022:02:16";-9,196;35,3115324999722;-120,8600054;"35.3115324999722 -120.8600054"
"650";"All_Photos/GSAH1649.JPG";"GSAH1649.JPG";"2022:02:16 14:53:12";"22:51:22";"2022:02:16 22:51:22Z";"N";"W";1;"2022:02:16";-8,511;35,3115300999722;-120,8599765;"35.3115300999722 -120.8599765"
"651";"All_Photos/GSAH1650.JPG";"GSAH1650.JPG";"2022:02:16 14:53:14";"22:51:24";"2022:02:16 22:51:24Z";"N";"W";1;"2022:02:16";-7,872;35,3115309;-120,859948799972;"35.3115309 -120.859948799972"
"652";"All_Photos/GSAH1651.JPG";"GSAH1651.JPG";"2022:02:16 14:53:16";"22:51:26";"2022:02:16 22:51:26Z";"N";"W";1;"2022:02:16";-8,317;35,3115315;-120,8599217;"35.3115315 -120.8599217"
"653";"All_Photos/GSAH1652.JPG";"GSAH1652.JPG";"2022:02:16 14:53:18";"22:51:28";"2022:02:16 22:51:28Z";"N";"W";1;"2022:02:16";-7,608;35,3115312999722;-120,859892599972;"35.3115312999722 -120.859892599972"
"654";"All_Photos/GSAH1653.JPG";"GSAH1653.JPG";"2022:02:16 14:53:20";"22:51:30";"2022:02:16 22:51:30Z";"N";"W";1;"2022:02:16";-7,881;35,3115335;-120,8598604;"35.3115335 -120.8598604"
"655";"All_Photos/GSAH1654.JPG";"GSAH1654.JPG";"2022:02:16 14:53:22";"22:51:32";"2022:02:16 22:51:32Z";"N";"W";1;"2022:02:16";-7,847;35,3115337999722;-120,8598341;"35.3115337999722 -120.8598341"
"656";"All_Photos/GSAH1655.JPG";"GSAH1655.JPG";"2022:02:16 14:53:24";"22:51:34";"2022:02:16 22:51:34Z";"N";"W";1;"2022:02:16";-7,74;35,3115378;-120,8598111;"35.3115378 -120.8598111"
"657";"All_Photos/GSAH1656.JPG";"GSAH1656.JPG";"2022:02:16 14:53:26";"22:51:36";"2022:02:16 22:51:36Z";"N";"W";1;"2022:02:16";-7,771;35,3115396999722;-120,8597788;"35.3115396999722 -120.8597788"
"658";"All_Photos/GSAH1657.JPG";"GSAH1657.JPG";"2022:02:16 14:53:28";"22:51:38";"2022:02:16 22:51:38Z";"N";"W";1;"2022:02:16";-7,85;35,3115418;-120,859749399972;"35.3115418 -120.859749399972"
"659";"All_Photos/GSAH1658.JPG";"GSAH1658.JPG";"2022:02:16 14:53:30";"22:51:40";"2022:02:16 22:51:40Z";"N";"W";1;"2022:02:16";-8,267;35,3115455;-120,859719999972;"35.3115455 -120.859719999972"
"660";"All_Photos/GSAH1659.JPG";"GSAH1659.JPG";"2022:02:16 14:53:32";"22:51:42";"2022:02:16 22:51:42Z";"N";"W";1;"2022:02:16";-8,55;35,311551;-120,8596938;"35.311551 -120.8596938"
"661";"All_Photos/GSAH1660.JPG";"GSAH1660.JPG";"2022:02:16 14:53:34";"22:51:44";"2022:02:16 22:51:44Z";"N";"W";1;"2022:02:16";-8,505;35,311553;-120,8596821;"35.311553 -120.8596821"
"662";"All_Photos/GSAH1661.JPG";"GSAH1661.JPG";"2022:02:16 14:53:36";"22:51:46";"2022:02:16 22:51:46Z";"N";"W";1;"2022:02:16";-8,426;35,3115591999722;-120,8596945;"35.3115591999722 -120.8596945"
"663";"All_Photos/GSAH1662.JPG";"GSAH1662.JPG";"2022:02:16 14:53:38";"22:51:48";"2022:02:16 22:51:48Z";"N";"W";1;"2022:02:16";-8,609;35,3115627999722;-120,859719799972;"35.3115627999722 -120.859719799972"
"664";"All_Photos/GSAH1663.JPG";"GSAH1663.JPG";"2022:02:16 14:53:40";"22:51:50";"2022:02:16 22:51:50Z";"N";"W";1;"2022:02:16";-9,033;35,3115614;-120,8597488;"35.3115614 -120.8597488"
"665";"All_Photos/GSAH1664.JPG";"GSAH1664.JPG";"2022:02:16 14:53:42";"22:51:52";"2022:02:16 22:51:52Z";"N";"W";1;"2022:02:16";-8,911;35,3115598999722;-120,859772699972;"35.3115598999722 -120.859772699972"
